session_id,source_type,preset,scenario,split,timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
syn_0139,synthetic,normal,missing_drop,test,188904,163,1000,984
syn_0139,synthetic,normal,missing_drop,test,189893,164,1000,989
syn_0139,synthetic,normal,missing_drop,test,190882,165,1000,989
syn_0139,synthetic,normal,missing_drop,test,191873,166,1000,991
syn_0139,synthetic,normal,missing_drop,test,192864,167,1000,991
syn_0139,synthetic,normal,missing_drop,test,193855,168,1000,991
syn_0139,synthetic,normal,missing_drop,test,194843,169,1000,988
syn_0139,synthetic,normal,missing_drop,test,195830,170,1000,987
syn_0139,synthetic,normal,missing_drop,test,196817,171,1000,987
syn_0139,synthetic,normal,missing_drop,test,197806,172,1000,989
syn_0139,synthetic,normal,missing_drop,test,198795,173,1000,989
syn_0139,synthetic,normal,missing_drop,test,199783,174,1000,988
syn_0139,synthetic,normal,missing_drop,test,200771,175,1000,988
syn_0139,synthetic,normal,missing_drop,test,201759,176,1000,988
syn_0139,synthetic,normal,missing_drop,test,202749,177,1000,990
syn_0139,synthetic,normal,missing_drop,test,203738,178,1000,989
syn_0139,synthetic,normal,missing_drop,test,204725,179,1000,987
syn_0139,synthetic,normal,missing_drop,test,205712,180,1000,987
syn_0139,synthetic,normal,missing_drop,test,206703,181,1000,991
syn_0140,synthetic,normal,missing_drop,test,2580,2,1000,998
syn_0140,synthetic,normal,missing_drop,test,3578,3,1000,998
syn_0140,synthetic,normal,missing_drop,test,4577,4,1000,999
syn_0140,synthetic,normal,missing_drop,test,5574,5,1000,997
syn_0140,synthetic,normal,missing_drop,test,6572,6,1000,998
syn_0140,synthetic,normal,missing_drop,test,7569,7,1000,997
syn_0140,synthetic,normal,missing_drop,test,8568,8,1000,999
syn_0140,synthetic,normal,missing_drop,test,9567,9,1000,999
syn_0140,synthetic,normal,missing_drop,test,10565,10,1000,998
syn_0140,synthetic,normal,missing_drop,test,11563,11,1000,998
syn_0140,synthetic,normal,missing_drop,test,12562,12,1000,999
syn_0140,synthetic,normal,missing_drop,test,13561,13,1000,999
syn_0140,synthetic,normal,missing_drop,test,14559,14,1000,998
syn_0140,synthetic,normal,missing_drop,test,15559,15,1000,1000
syn_0140,synthetic,normal,missing_drop,test,16557,16,1000,998
syn_0140,synthetic,normal,missing_drop,test,17555,17,1000,998
syn_0140,synthetic,normal,missing_drop,test,18555,18,1000,1000
syn_0140,synthetic,normal,missing_drop,test,19555,19,1000,1000
syn_0140,synthetic,normal,missing_drop,test,20555,20,1000,1000
syn_0140,synthetic,normal,missing_drop,test,21556,21,1000,1001
syn_0140,synthetic,normal,missing_drop,test,22557,22,1000,1001
syn_0140,synthetic,normal,missing_drop,test,23559,23,1000,1002
syn_0140,synthetic,normal,missing_drop,test,24561,24,1000,1002
syn_0140,synthetic,normal,missing_drop,test,25564,25,1000,1003
syn_0140,synthetic,normal,missing_drop,test,26568,26,1000,1004
syn_0140,synthetic,normal,missing_drop,test,27571,27,1000,1003
syn_0140,synthetic,normal,missing_drop,test,28572,28,1000,1001
syn_0140,synthetic,normal,missing_drop,test,29571,29,1000,999
syn_0140,synthetic,normal,missing_drop,test,30569,30,1000,998
syn_0140,synthetic,normal,missing_drop,test,31565,31,1000,996
syn_0140,synthetic,normal,missing_drop,test,32562,32,1000,997
syn_0140,synthetic,normal,missing_drop,test,33561,33,1000,999
syn_0140,synthetic,normal,missing_drop,test,34559,34,1000,998
syn_0140,synthetic,normal,missing_drop,test,35558,35,1000,999
syn_0140,synthetic,normal,missing_drop,test,36557,36,1000,999
syn_0140,synthetic,normal,missing_drop,test,37555,37,1000,998
syn_0140,synthetic,normal,missing_drop,test,38554,38,1000,999
syn_0140,synthetic,normal,missing_drop,test,39552,39,1000,998
syn_0140,synthetic,normal,missing_drop,test,40547,40,1000,995
syn_0140,synthetic,normal,missing_drop,test,41543,41,1000,996
syn_0140,synthetic,normal,missing_drop,test,42540,42,1000,997
syn_0140,synthetic,normal,missing_drop,test,43534,43,1000,994
syn_0140,synthetic,normal,missing_drop,test,44529,44,1000,995
syn_0140,synthetic,normal,missing_drop,test,45526,45,1000,997
syn_0140,synthetic,normal,missing_drop,test,46521,46,1000,995
syn_0140,synthetic,normal,missing_drop,test,47520,47,1000,999
syn_0140,synthetic,normal,missing_drop,test,48521,48,1000,1001
syn_0140,synthetic,normal,missing_drop,test,49522,49,1000,1001
syn_0140,synthetic,normal,missing_drop,test,50525,50,1000,1003
syn_0140,synthetic,normal,missing_drop,test,51527,51,1000,1002
syn_0140,synthetic,normal,missing_drop,test,52527,52,1000,1000
syn_0140,synthetic,normal,missing_drop,test,53527,53,1000,1000
syn_0140,synthetic,normal,missing_drop,test,54528,54,1000,1001
syn_0140,synthetic,normal,missing_drop,test,55528,55,1000,1000
syn_0140,synthetic,normal,missing_drop,test,56529,56,1000,1001
syn_0140,synthetic,normal,missing_drop,test,57526,57,1000,997
syn_0140,synthetic,normal,missing_drop,test,58521,58,1000,995
syn_0140,synthetic,normal,missing_drop,test,59517,59,1000,996
syn_0140,synthetic,normal,missing_drop,test,60516,60,1000,999
syn_0140,synthetic,normal,missing_drop,test,61513,61,1000,997
syn_0140,synthetic,normal,missing_drop,test,62509,62,1000,996
syn_0140,synthetic,normal,missing_drop,test,63503,63,1000,994
syn_0140,synthetic,normal,missing_drop,test,64499,64,1000,996
syn_0140,synthetic,normal,missing_drop,test,65496,65,1000,997
syn_0140,synthetic,normal,missing_drop,test,66496,66,1000,1000
syn_0140,synthetic,normal,missing_drop,test,67497,67,1000,1001
syn_0140,synthetic,normal,missing_drop,test,68498,68,1000,1001
syn_0140,synthetic,normal,missing_drop,test,69497,69,1000,999
syn_0140,synthetic,normal,missing_drop,test,70494,70,1000,997
syn_0140,synthetic,normal,missing_drop,test,71494,71,1000,1000
syn_0140,synthetic,normal,missing_drop,test,72493,72,1000,999
syn_0140,synthetic,normal,missing_drop,test,73493,73,1000,1000
syn_0140,synthetic,normal,missing_drop,test,74493,74,1000,1000
syn_0140,synthetic,normal,missing_drop,test,75495,75,1000,1002
syn_0140,synthetic,normal,missing_drop,test,76496,76,1000,1001
syn_0140,synthetic,normal,missing_drop,test,77496,77,1000,1000
syn_0140,synthetic,normal,missing_drop,test,78494,78,1000,998
syn_0140,synthetic,normal,missing_drop,test,79491,79,1000,997
syn_0140,synthetic,normal,missing_drop,test,80492,80,1000,1001
syn_0140,synthetic,normal,missing_drop,test,81491,81,1000,999
syn_0140,synthetic,normal,missing_drop,test,82488,82,1000,997
syn_0140,synthetic,normal,missing_drop,test,105308,83,1000,22820
syn_0140,synthetic,normal,missing_drop,test,106840,84,1000,1532
syn_0140,synthetic,normal,missing_drop,test,108351,85,1000,1511
syn_0140,synthetic,normal,missing_drop,test,109834,86,1000,1483
syn_0140,synthetic,normal,missing_drop,test,111280,87,1000,1446
syn_0140,synthetic,normal,missing_drop,test,112680,88,1000,1400
syn_0140,synthetic,normal,missing_drop,test,114034,89,1000,1354
syn_0140,synthetic,normal,missing_drop,test,115334,90,1000,1300
syn_0140,synthetic,normal,missing_drop,test,116580,91,1000,1246
syn_0140,synthetic,normal,missing_drop,test,117771,92,1000,1191
syn_0140,synthetic,normal,missing_drop,test,118910,93,1000,1139
syn_0140,synthetic,normal,missing_drop,test,120004,94,1000,1094
syn_0140,synthetic,normal,missing_drop,test,121058,95,1000,1054
syn_0140,synthetic,normal,missing_drop,test,122083,96,1000,1025
syn_0140,synthetic,normal,missing_drop,test,123090,97,1000,1007
syn_0140,synthetic,normal,missing_drop,test,124090,98,1000,1000
syn_0140,synthetic,normal,missing_drop,test,125090,99,1000,1000
syn_0140,synthetic,normal,missing_drop,test,126089,100,1000,999
syn_0140,synthetic,normal,missing_drop,test,127084,101,1000,995
syn_0140,synthetic,normal,missing_drop,test,128083,102,1000,999
syn_0140,synthetic,normal,missing_drop,test,129078,103,1000,995
syn_0140,synthetic,normal,missing_drop,test,130073,104,1000,995
syn_0140,synthetic,normal,missing_drop,test,131071,105,1000,998
syn_0140,synthetic,normal,missing_drop,test,132070,106,1000,999
syn_0140,synthetic,normal,missing_drop,test,133071,107,1000,1001
syn_0140,synthetic,normal,missing_drop,test,134073,108,1000,1002
syn_0140,synthetic,normal,missing_drop,test,135074,109,1000,1001
syn_0140,synthetic,normal,missing_drop,test,136074,110,1000,1000
syn_0140,synthetic,normal,missing_drop,test,137074,111,1000,1000
syn_0140,synthetic,normal,missing_drop,test,138077,112,1000,1003
syn_0140,synthetic,normal,missing_drop,test,139076,113,1000,999
syn_0140,synthetic,normal,missing_drop,test,140073,114,1000,997
syn_0140,synthetic,normal,missing_drop,test,141071,115,1000,998
syn_0140,synthetic,normal,missing_drop,test,142070,116,1000,999
syn_0140,synthetic,normal,missing_drop,test,143071,117,1000,1001
syn_0140,synthetic,normal,missing_drop,test,144069,118,1000,998
syn_0140,synthetic,normal,missing_drop,test,145066,119,1000,997
syn_0140,synthetic,normal,missing_drop,test,146063,120,1000,997
syn_0140,synthetic,normal,missing_drop,test,147063,121,1000,1000
syn_0140,synthetic,normal,missing_drop,test,148063,122,1000,1000
syn_0140,synthetic,normal,missing_drop,test,149062,123,1000,999
syn_0140,synthetic,normal,missing_drop,test,150057,124,1000,995
syn_0140,synthetic,normal,missing_drop,test,151055,125,1000,998
syn_0140,synthetic,normal,missing_drop,test,152053,126,1000,998
syn_0140,synthetic,normal,missing_drop,test,153052,127,1000,999
syn_0140,synthetic,normal,missing_drop,test,154051,128,1000,999
syn_0140,synthetic,normal,missing_drop,test,155051,129,1000,1000
syn_0140,synthetic,normal,missing_drop,test,156053,130,1000,1002
syn_0140,synthetic,normal,missing_drop,test,157054,131,1000,1001
syn_0140,synthetic,normal,missing_drop,test,158054,132,1000,1000
syn_0140,synthetic,normal,missing_drop,test,159055,133,1000,1001
syn_0140,synthetic,normal,missing_drop,test,160055,134,1000,1000
syn_0140,synthetic,normal,missing_drop,test,161055,135,1000,1000
syn_0140,synthetic,normal,missing_drop,test,162053,136,1000,998
syn_0140,synthetic,normal,missing_drop,test,163052,137,1000,999
syn_0140,synthetic,normal,missing_drop,test,164049,138,1000,997
syn_0140,synthetic,normal,missing_drop,test,165045,139,1000,996
syn_0140,synthetic,normal,missing_drop,test,166039,140,1000,994
syn_0140,synthetic,normal,missing_drop,test,167036,141,1000,997
syn_0140,synthetic,normal,missing_drop,test,168033,142,1000,997
syn_0140,synthetic,normal,missing_drop,test,169030,143,1000,997
syn_0140,synthetic,normal,missing_drop,test,170027,144,1000,997
syn_0140,synthetic,normal,missing_drop,test,171021,145,1000,994
syn_0140,synthetic,normal,missing_drop,test,172015,146,1000,994
syn_0140,synthetic,normal,missing_drop,test,173013,147,1000,998
syn_0140,synthetic,normal,missing_drop,test,174012,148,1000,999
syn_0140,synthetic,normal,missing_drop,test,175010,149,1000,998
syn_0140,synthetic,normal,missing_drop,test,176005,150,1000,995
syn_0140,synthetic,normal,missing_drop,test,177000,151,1000,995
syn_0140,synthetic,normal,missing_drop,test,177999,152,1000,999
syn_0140,synthetic,normal,missing_drop,test,178999,153,1000,1000
syn_0140,synthetic,normal,missing_drop,test,180000,154,1000,1001
syn_0140,synthetic,normal,missing_drop,test,181000,155,1000,1000
syn_0140,synthetic,normal,missing_drop,test,181999,156,1000,999
syn_0140,synthetic,normal,missing_drop,test,182998,157,1000,999
syn_0140,synthetic,normal,missing_drop,test,183997,158,1000,999
syn_0140,synthetic,normal,missing_drop,test,184995,159,1000,998
syn_0140,synthetic,normal,missing_drop,test,185993,160,1000,998
syn_0140,synthetic,normal,missing_drop,test,186991,161,1000,998
syn_0140,synthetic,normal,missing_drop,test,187988,162,1000,997
syn_0140,synthetic,normal,missing_drop,test,188984,163,1000,996
syn_0140,synthetic,normal,missing_drop,test,189981,164,1000,997
syn_0140,synthetic,normal,missing_drop,test,190978,165,1000,997
syn_0140,synthetic,normal,missing_drop,test,191975,166,1000,997
syn_0140,synthetic,normal,missing_drop,test,192970,167,1000,995
syn_0140,synthetic,normal,missing_drop,test,193965,168,1000,995
syn_0140,synthetic,normal,missing_drop,test,194958,169,1000,993
syn_0140,synthetic,normal,missing_drop,test,195954,170,1000,996
syn_0140,synthetic,normal,missing_drop,test,196950,171,1000,996
syn_0140,synthetic,normal,missing_drop,test,197944,172,1000,994
syn_0140,synthetic,normal,missing_drop,test,198940,173,1000,996
syn_0140,synthetic,normal,missing_drop,test,199939,174,1000,999
syn_0140,synthetic,normal,missing_drop,test,200938,175,1000,999
syn_0140,synthetic,normal,missing_drop,test,201937,176,1000,999
syn_0140,synthetic,normal,missing_drop,test,202935,177,1000,998
syn_0140,synthetic,normal,missing_drop,test,203934,178,1000,999
syn_0140,synthetic,normal,missing_drop,test,204932,179,1000,998
syn_0140,synthetic,normal,missing_drop,test,205930,180,1000,998
syn_0140,synthetic,normal,missing_drop,test,206928,181,1000,998
syn_0141,synthetic,normal,recovery,train,2792,2,1000,708
syn_0141,synthetic,normal,recovery,train,3499,3,1000,707
syn_0141,synthetic,normal,recovery,train,4204,4,1000,705
syn_0141,synthetic,normal,recovery,train,4909,5,1000,705
syn_0141,synthetic,normal,recovery,train,5617,6,1000,708
syn_0141,synthetic,normal,recovery,train,6325,7,1000,708
syn_0141,synthetic,normal,recovery,train,7032,8,1000,707
syn_0141,synthetic,normal,recovery,train,7740,9,1000,708
syn_0141,synthetic,normal,recovery,train,8446,10,1000,706
syn_0141,synthetic,normal,recovery,train,9153,11,1000,707
syn_0141,synthetic,normal,recovery,train,9862,12,1000,709
syn_0141,synthetic,normal,recovery,train,10577,13,1000,715
syn_0141,synthetic,normal,recovery,train,11290,14,1000,713
syn_0141,synthetic,normal,recovery,train,12005,15,1000,715
syn_0141,synthetic,normal,recovery,train,12723,16,1000,718
syn_0141,synthetic,normal,recovery,train,13439,17,1000,716
syn_0141,synthetic,normal,recovery,train,14155,18,1000,716
syn_0141,synthetic,normal,recovery,train,14876,19,1000,721
syn_0141,synthetic,normal,recovery,train,15602,20,1000,726
syn_0141,synthetic,normal,recovery,train,16328,21,1000,726
syn_0141,synthetic,normal,recovery,train,17056,22,1000,728
syn_0141,synthetic,normal,recovery,train,17785,23,1000,729
syn_0141,synthetic,normal,recovery,train,18516,24,1000,731
syn_0141,synthetic,normal,recovery,train,19251,25,1000,735
syn_0141,synthetic,normal,recovery,train,19991,26,1000,740
syn_0141,synthetic,normal,recovery,train,20728,27,1000,737
syn_0141,synthetic,normal,recovery,train,21468,28,1000,740
syn_0141,synthetic,normal,recovery,train,22210,29,1000,742
syn_0141,synthetic,normal,recovery,train,22958,30,1000,748
syn_0141,synthetic,normal,recovery,train,23708,31,1000,750
syn_0141,synthetic,normal,recovery,train,24461,32,1000,753
syn_0141,synthetic,normal,recovery,train,25215,33,1000,754
syn_0141,synthetic,normal,recovery,train,25973,34,1000,758
syn_0141,synthetic,normal,recovery,train,26735,35,1000,762
syn_0141,synthetic,normal,recovery,train,27503,36,1000,768
syn_0141,synthetic,normal,recovery,train,28272,37,1000,769
syn_0141,synthetic,normal,recovery,train,29042,38,1000,770
syn_0141,synthetic,normal,recovery,train,29815,39,1000,773
syn_0141,synthetic,normal,recovery,train,30593,40,1000,778
syn_0141,synthetic,normal,recovery,train,31374,41,1000,781
syn_0141,synthetic,normal,recovery,train,32160,42,1000,786
syn_0141,synthetic,normal,recovery,train,32947,43,1000,787
syn_0141,synthetic,normal,recovery,train,33741,44,1000,794
syn_0141,synthetic,normal,recovery,train,34534,45,1000,793
syn_0141,synthetic,normal,recovery,train,35332,46,1000,798
syn_0141,synthetic,normal,recovery,train,36129,47,1000,797
syn_0141,synthetic,normal,recovery,train,36932,48,1000,803
syn_0141,synthetic,normal,recovery,train,37741,49,1000,809
syn_0141,synthetic,normal,recovery,train,38552,50,1000,811
syn_0141,synthetic,normal,recovery,train,39366,51,1000,814
syn_0141,synthetic,normal,recovery,train,40181,52,1000,815
syn_0141,synthetic,normal,recovery,train,41001,53,1000,820
syn_0141,synthetic,normal,recovery,train,41822,54,1000,821
syn_0141,synthetic,normal,recovery,train,42647,55,1000,825
syn_0141,synthetic,normal,recovery,train,43477,56,1000,830
syn_0141,synthetic,normal,recovery,train,44310,57,1000,833
syn_0141,synthetic,normal,recovery,train,45148,58,1000,838
syn_0141,synthetic,normal,recovery,train,45988,59,1000,840
syn_0141,synthetic,normal,recovery,train,46832,60,1000,844
syn_0141,synthetic,normal,recovery,train,47683,61,1000,851
syn_0141,synthetic,normal,recovery,train,48538,62,1000,855
syn_0141,synthetic,normal,recovery,train,49397,63,1000,859
syn_0141,synthetic,normal,recovery,train,50259,64,1000,862
syn_0141,synthetic,normal,recovery,train,51121,65,1000,862
syn_0141,synthetic,normal,recovery,train,51985,66,1000,864
syn_0141,synthetic,normal,recovery,train,52854,67,1000,869
syn_0141,synthetic,normal,recovery,train,53730,68,1000,876
syn_0141,synthetic,normal,recovery,train,54612,69,1000,882
syn_0141,synthetic,normal,recovery,train,55499,70,1000,887
syn_0141,synthetic,normal,recovery,train,56388,71,1000,889
syn_0141,synthetic,normal,recovery,train,57281,72,1000,893
syn_0141,synthetic,normal,recovery,train,58177,73,1000,896
syn_0141,synthetic,normal,recovery,train,59074,74,1000,897
syn_0141,synthetic,normal,recovery,train,59974,75,1000,900
syn_0141,synthetic,normal,recovery,train,60874,76,1000,900
syn_0141,synthetic,normal,recovery,train,61780,77,1000,906
syn_0141,synthetic,normal,recovery,train,62691,78,1000,911
syn_0141,synthetic,normal,recovery,train,63606,79,1000,915
syn_0141,synthetic,normal,recovery,train,64526,80,1000,920
syn_0141,synthetic,normal,recovery,train,65450,81,1000,924
syn_0141,synthetic,normal,recovery,train,66376,82,1000,926
syn_0141,synthetic,normal,recovery,train,67305,83,1000,929
syn_0141,synthetic,normal,recovery,train,68237,84,1000,932
syn_0141,synthetic,normal,recovery,train,69171,85,1000,934
syn_0141,synthetic,normal,recovery,train,70109,86,1000,938
syn_0141,synthetic,normal,recovery,train,71052,87,1000,943
syn_0141,synthetic,normal,recovery,train,71997,88,1000,945
syn_0141,synthetic,normal,recovery,train,72945,89,1000,948
syn_0141,synthetic,normal,recovery,train,73895,90,1000,950
syn_0141,synthetic,normal,recovery,train,74847,91,1000,952
syn_0141,synthetic,normal,recovery,train,75801,92,1000,954
syn_0141,synthetic,normal,recovery,train,76758,93,1000,957
syn_0141,synthetic,normal,recovery,train,77717,94,1000,959
syn_0141,synthetic,normal,recovery,train,78676,95,1000,959
syn_0141,synthetic,normal,recovery,train,79640,96,1000,964
syn_0141,synthetic,normal,recovery,train,80605,97,1000,965
syn_0141,synthetic,normal,recovery,train,81572,98,1000,967
syn_0141,synthetic,normal,recovery,train,82544,99,1000,972
syn_0141,synthetic,normal,recovery,train,83520,100,1000,976
syn_0141,synthetic,normal,recovery,train,84499,101,1000,979
syn_0141,synthetic,normal,recovery,train,85477,102,1000,978
syn_0141,synthetic,normal,recovery,train,86456,103,1000,979
syn_0141,synthetic,normal,recovery,train,87435,104,1000,979
syn_0141,synthetic,normal,recovery,train,88418,105,1000,983
syn_0141,synthetic,normal,recovery,train,89401,106,1000,983
syn_0141,synthetic,normal,recovery,train,90389,107,1000,988
syn_0141,synthetic,normal,recovery,train,91379,108,1000,990
syn_0141,synthetic,normal,recovery,train,92369,109,1000,990
syn_0141,synthetic,normal,recovery,train,93359,110,1000,990
syn_0141,synthetic,normal,recovery,train,94350,111,1000,991
syn_0141,synthetic,normal,recovery,train,95342,112,1000,992
syn_0141,synthetic,normal,recovery,train,96334,113,1000,992
syn_0141,synthetic,normal,recovery,train,97325,114,1000,991
syn_0141,synthetic,normal,recovery,train,98320,115,1000,995
syn_0141,synthetic,normal,recovery,train,99315,116,1000,995
syn_0141,synthetic,normal,recovery,train,100308,117,1000,993
syn_0141,synthetic,normal,recovery,train,101303,118,1000,995
syn_0141,synthetic,normal,recovery,train,102296,119,1000,993
syn_0141,synthetic,normal,recovery,train,103290,120,1000,994
syn_0141,synthetic,normal,recovery,train,104288,121,1000,998
syn_0141,synthetic,normal,recovery,train,105290,122,1000,1002
syn_0141,synthetic,normal,recovery,train,106294,123,1000,1004
syn_0141,synthetic,normal,recovery,train,107296,124,1000,1002
syn_0141,synthetic,normal,recovery,train,108296,125,1000,1000
syn_0141,synthetic,normal,recovery,train,109296,126,1000,1000
syn_0141,synthetic,normal,recovery,train,110295,127,1000,999
syn_0141,synthetic,normal,recovery,train,111292,128,1000,997
syn_0141,synthetic,normal,recovery,train,112288,129,1000,996
syn_0141,synthetic,normal,recovery,train,113284,130,1000,996
syn_0141,synthetic,normal,recovery,train,114279,131,1000,995
syn_0141,synthetic,normal,recovery,train,115275,132,1000,996
syn_0141,synthetic,normal,recovery,train,116271,133,1000,996
syn_0141,synthetic,normal,recovery,train,117266,134,1000,995
syn_0141,synthetic,normal,recovery,train,118262,135,1000,996
syn_0141,synthetic,normal,recovery,train,119255,136,1000,993
syn_0141,synthetic,normal,recovery,train,120250,137,1000,995
syn_0141,synthetic,normal,recovery,train,121248,138,1000,998
syn_0141,synthetic,normal,recovery,train,122246,139,1000,998
syn_0141,synthetic,normal,recovery,train,123245,140,1000,999
syn_0141,synthetic,normal,recovery,train,124245,141,1000,1000
syn_0141,synthetic,normal,recovery,train,125244,142,1000,999
syn_0141,synthetic,normal,recovery,train,126241,143,1000,997
syn_0141,synthetic,normal,recovery,train,127240,144,1000,999
syn_0141,synthetic,normal,recovery,train,128240,145,1000,1000
syn_0141,synthetic,normal,recovery,train,129241,146,1000,1001
syn_0141,synthetic,normal,recovery,train,130238,147,1000,997
syn_0141,synthetic,normal,recovery,train,131236,148,1000,998
syn_0141,synthetic,normal,recovery,train,132231,149,1000,995
syn_0141,synthetic,normal,recovery,train,133225,150,1000,994
syn_0141,synthetic,normal,recovery,train,134221,151,1000,996
syn_0141,synthetic,normal,recovery,train,135218,152,1000,997
syn_0141,synthetic,normal,recovery,train,136214,153,1000,996
syn_0141,synthetic,normal,recovery,train,137211,154,1000,997
syn_0141,synthetic,normal,recovery,train,138207,155,1000,996
syn_0141,synthetic,normal,recovery,train,139203,156,1000,996
syn_0141,synthetic,normal,recovery,train,140196,157,1000,993
syn_0141,synthetic,normal,recovery,train,141191,158,1000,995
syn_0141,synthetic,normal,recovery,train,142186,159,1000,995
syn_0141,synthetic,normal,recovery,train,143183,160,1000,997
syn_0141,synthetic,normal,recovery,train,144180,161,1000,997
syn_0141,synthetic,normal,recovery,train,145174,162,1000,994
syn_0141,synthetic,normal,recovery,train,146170,163,1000,996
syn_0141,synthetic,normal,recovery,train,147166,164,1000,996
syn_0141,synthetic,normal,recovery,train,148162,165,1000,996
syn_0141,synthetic,normal,recovery,train,149158,166,1000,996
syn_0141,synthetic,normal,recovery,train,150155,167,1000,997
syn_0141,synthetic,normal,recovery,train,151155,168,1000,1000
syn_0141,synthetic,normal,recovery,train,152155,169,1000,1000
syn_0141,synthetic,normal,recovery,train,153154,170,1000,999
syn_0141,synthetic,normal,recovery,train,154154,171,1000,1000
syn_0141,synthetic,normal,recovery,train,155152,172,1000,998
syn_0141,synthetic,normal,recovery,train,156151,173,1000,999
syn_0141,synthetic,normal,recovery,train,157147,174,1000,996
syn_0141,synthetic,normal,recovery,train,158143,175,1000,996
syn_0141,synthetic,normal,recovery,train,159138,176,1000,995
syn_0141,synthetic,normal,recovery,train,160133,177,1000,995
syn_0141,synthetic,normal,recovery,train,161129,178,1000,996
syn_0141,synthetic,normal,recovery,train,162126,179,1000,997
syn_0141,synthetic,normal,recovery,train,163123,180,1000,997
syn_0141,synthetic,normal,recovery,train,164123,181,1000,1000
syn_0142,synthetic,normal,recovery,train,4113,2,1000,1380
syn_0142,synthetic,normal,recovery,train,5495,3,1000,1382
syn_0142,synthetic,normal,recovery,train,6876,4,1000,1381
syn_0142,synthetic,normal,recovery,train,8257,5,1000,1381
syn_0142,synthetic,normal,recovery,train,9636,6,1000,1379
syn_0142,synthetic,normal,recovery,train,11012,7,1000,1376
syn_0142,synthetic,normal,recovery,train,12387,8,1000,1375
syn_0142,synthetic,normal,recovery,train,13762,9,1000,1375
syn_0142,synthetic,normal,recovery,train,15135,10,1000,1373
syn_0142,synthetic,normal,recovery,train,16507,11,1000,1372
syn_0142,synthetic,normal,recovery,train,17879,12,1000,1372
syn_0142,synthetic,normal,recovery,train,19248,13,1000,1369
syn_0142,synthetic,normal,recovery,train,20617,14,1000,1369
syn_0142,synthetic,normal,recovery,train,21986,15,1000,1369
syn_0142,synthetic,normal,recovery,train,23352,16,1000,1366
syn_0142,synthetic,normal,recovery,train,24718,17,1000,1366
syn_0142,synthetic,normal,recovery,train,26080,18,1000,1362
syn_0142,synthetic,normal,recovery,train,27439,19,1000,1359
syn_0142,synthetic,normal,recovery,train,28796,20,1000,1357
syn_0142,synthetic,normal,recovery,train,30152,21,1000,1356
syn_0142,synthetic,normal,recovery,train,31502,22,1000,1350
syn_0142,synthetic,normal,recovery,train,32847,23,1000,1345
syn_0142,synthetic,normal,recovery,train,34191,24,1000,1344
syn_0142,synthetic,normal,recovery,train,35529,25,1000,1338
syn_0142,synthetic,normal,recovery,train,36863,26,1000,1334
syn_0142,synthetic,normal,recovery,train,38193,27,1000,1330
syn_0142,synthetic,normal,recovery,train,39522,28,1000,1329
syn_0142,synthetic,normal,recovery,train,40844,29,1000,1322
syn_0142,synthetic,normal,recovery,train,42162,30,1000,1318
syn_0142,synthetic,normal,recovery,train,43477,31,1000,1315
syn_0142,synthetic,normal,recovery,train,44789,32,1000,1312
syn_0142,synthetic,normal,recovery,train,46094,33,1000,1305
syn_0142,synthetic,normal,recovery,train,47393,34,1000,1299
syn_0142,synthetic,normal,recovery,train,48689,35,1000,1296
syn_0142,synthetic,normal,recovery,train,49983,36,1000,1294
syn_0142,synthetic,normal,recovery,train,51274,37,1000,1291
syn_0142,synthetic,normal,recovery,train,52560,38,1000,1286
syn_0142,synthetic,normal,recovery,train,53842,39,1000,1282
syn_0142,synthetic,normal,recovery,train,55121,40,1000,1279
syn_0142,synthetic,normal,recovery,train,56396,41,1000,1275
syn_0142,synthetic,normal,recovery,train,57666,42,1000,1270
syn_0142,synthetic,normal,recovery,train,58932,43,1000,1266
syn_0142,synthetic,normal,recovery,train,60193,44,1000,1261
syn_0142,synthetic,normal,recovery,train,61449,45,1000,1256
syn_0142,synthetic,normal,recovery,train,62701,46,1000,1252
syn_0142,synthetic,normal,recovery,train,63948,47,1000,1247
syn_0142,synthetic,normal,recovery,train,65191,48,1000,1243
syn_0142,synthetic,normal,recovery,train,66427,49,1000,1236
syn_0142,synthetic,normal,recovery,train,67656,50,1000,1229
syn_0142,synthetic,normal,recovery,train,68879,51,1000,1223
syn_0142,synthetic,normal,recovery,train,70095,52,1000,1216
syn_0142,synthetic,normal,recovery,train,71307,53,1000,1212
syn_0142,synthetic,normal,recovery,train,72515,54,1000,1208
syn_0142,synthetic,normal,recovery,train,73717,55,1000,1202
syn_0142,synthetic,normal,recovery,train,74916,56,1000,1199
syn_0142,synthetic,normal,recovery,train,76109,57,1000,1193
syn_0142,synthetic,normal,recovery,train,77296,58,1000,1187
syn_0142,synthetic,normal,recovery,train,78478,59,1000,1182
syn_0142,synthetic,normal,recovery,train,79656,60,1000,1178
syn_0142,synthetic,normal,recovery,train,80830,61,1000,1174
syn_0142,synthetic,normal,recovery,train,81998,62,1000,1168
syn_0142,synthetic,normal,recovery,train,83161,63,1000,1163
syn_0142,synthetic,normal,recovery,train,84320,64,1000,1159
syn_0142,synthetic,normal,recovery,train,85473,65,1000,1153
syn_0142,synthetic,normal,recovery,train,86619,66,1000,1146
syn_0142,synthetic,normal,recovery,train,87761,67,1000,1142
syn_0142,synthetic,normal,recovery,train,88899,68,1000,1138
